Date_UT,RA_app,DEC_app,Helio_Ecl_Lon,Helio_Ecl_Lat,r,rdot,delta,deldot,VmagSn,VmagOb,S-O-T,S-O-T_flag,TDB-UT,Sky_motion,Sky_mot_PA,RelVel_ANG
2004-Mar-18 00:00,16 30 49.15,+33 59 00.6,252.7528,34.6778,91.32830043645,17.0621162,91.3283004364549,17.0621162,17.1906768,17.1906822,0.0000,/*,0.0004,64.185586,0.0019009,72.038221
2004-Apr-17 00:00,16 30 55.41,+33 59 25.8,252.7801,34.6815,91.62390102479,17.0611159,91.6239010247902,17.0611159,17.1889405,17.1889422,0.0000,/*,0.0004,64.185599,0.0018892,72.056107
2004-May-17 00:00,16 31 01.63,+33 59 50.9,252.8072,34.6851,91.91948345464,17.0600292,91.9194834546373,17.0600292,17.1871205,17.1871196,0.0000,/*,0.0004,64.185199,0.0018776,72.071939
2004-Jun-16 00:00,16 31 07.82,+34 00 15.7,252.8342,34.6887,92.21504672639,17.0589169,92.2150467263902,17.0589169,17.1852697,17.1852688,0.0000,/*,0.0004,64.184494,0.0018661,72.086629
2004-Jul-16 00:00,16 31 13.97,+34 00 40.5,252.8610,34.6922,92.51059081216,17.0578105,92.5105908121569,17.0578105,17.1834264,17.1834250,0.0000,/*,0.0004,64.183667,0.0018546,72.101052
2004-Aug-15 00:00,16 31 20.08,+34 01 05.0,252.8876,34.6957,92.80611589912,17.0567335,92.8061158991227,17.0567335,17.1816101,17.1816102,0.0000,/*,0.0004,64.182923,0.0018432,72.115474
2004-Sep-14 00:00,16 31 26.16,+34 01 29.4,252.9141,34.6992,93.10162284205,17.0557192,93.1016228420453,17.0557192,17.1798609,17.1798634,0.0000,/*,0.0004,64.182452,0.0018319,72.130924
2004-Oct-14 00:00,16 31 32.20,+34 01 53.6,252.9404,34.7027,93.39711250417,17.0547212,93.3971125041739,17.0547212,17.1781470,17.1781486,0.0000,/*,0.0004,64.182378,0.0018207,72.147078
2004-Nov-13 00:00,16 31 38.20,+34 02 17.6,252.9666,34.7062,93.69258462214,17.0536929,93.6925846221405,17.0536929,17.1764157,17.1764161,0.0000,/*,0.0004,64.182730,0.0018097,72.162708
2004-Dec-13 00:00,16 31 44.17,+34 02 41.5,252.9926,34.7096,93.98803861378,17.0526308,93.9880386137759,17.0526308,17.1746602,17.1746594,0.0000,/*,0.0004,64.183423,0.0017989,72.177649
2005-Jan-12 00:00,16 31 50.11,+34 03 05.2,253.0184,34.7130,94.28347375159,17.0515086,94.2834737515893,17.0515086,17.1728551,17.1728515,0.0000,/*,0.0004,64.184274,0.0017881,72.191349
2005-Feb-11 00:00,16 31 56.01,+34 03 28.7,253.0441,34.7163,94.57888905514,17.0503516,94.5788890551443,17.0503516,17.1710133,17.1710089,0.0000,/*,0.0004,64.185051,0.0017774,72.203747
2005-Mar-13 00:00,16 32 01.87,+34 03 52.1,253.0697,34.7197,94.87428441336,17.0492145,94.8742844133597,17.0492145,17.1691900,17.1691866,0.0000,/*,0.0004,64.185547,0.0017667,72.216071
2005-Apr-12 00:00,16 32 07.70,+34 04 15.3,253.0951,34.7230,95.16966017928,17.0480813,95.1696601792774,17.0480813,17.1673794,17.1673755,0.0000,/*,0.0004,64.185634,0.0017562,72.228409
2005-May-12 00:00,16 32 13.50,+34 04 38.4,253.1203,34.7263,95.46501630946,17.0469490,95.4650163094556,17.0469490,17.1655754,17.1655714,0.0000,/*,0.0004,64.185299,0.0017458,72.240580
2005-Jun-11 00:00,16 32 19.26,+34 05 01.3,253.1454,34.7295,95.76035282133,17.0458147,95.7603528213306,17.0458147,17.1637785,17.1637738,0.0000,/*,0.0004,64.184633,0.0017354,72.252787
2005-Jul-11 00:00,16 32 25.00,+34 05 24.1,253.1704,34.7328,96.05566923992,17.0446194,96.0556692399233,17.0446194,17.1619330,17.1619254,0.0000,/*,0.0004,64.183809,0.0017252,72.263878
2005-Aug-10 00:00,16 32 30.69,+34 05 46.7,253.1952,34.7360,96.35096447256,17.0433763,96.3509644725580,17.0433763,17.1600384,17.1600292,0.0000,/*,0.0004,64.183031,0.0017151,72.273496
2005-Sep-09 00:00,16 32 36.36,+34 06 09.2,253.2199,34.7392,96.64623814695,17.0421396,96.6462381469513,17.0421396,17.1581460,17.1581372,0.0000,/*,0.0004,64.182498,0.0017049,72.282696
2005-Oct-09 00:00,16 32 41.99,+34 06 31.6,253.2444,34.7424,96.94149047544,17.0409123,96.9414904754379,17.0409123,17.1562638,17.1562554,0.0000,/*,0.0004,64.182348,0.0016949,72.291638
2005-Nov-08 00:00,16 32 47.59,+34 06 53.8,253.2688,34.7455,97.23672192022,17.0397343,97.2367219202176,17.0397343,17.1544295,17.1544231,0.0000,/*,0.0004,64.182631,0.0016848,72.301063
2005-Dec-08 00:00,16 32 53.16,+34 07 15.8,253.2930,34.7487,97.53193353612,17.0386198,97.5319335361179,17.0386198,17.1526676,17.1526628,0.0000,/*,0.0004,64.183279,0.0016749,72.311830
2006-Jan-07 00:00,16 32 58.69,+34 07 37.7,253.3171,34.7518,97.82712594938,17.0374923,97.8271259493790,17.0374923,17.1509106,17.1509046,0.0000,/*,0.0004,65.184122,0.0016652,72.322667
2006-Feb-06 00:00,16 33 04.20,+34 07 59.5,253.3410,34.7548,98.12229837301,17.0363214,98.1222983730100,17.0363214,17.1491221,17.1491140,0.0000,/*,0.0004,65.184932,0.0016556,72.332683
2006-Mar-08 00:00,16 33 09.67,+34 08 21.1,253.3649,34.7579,98.41745007379,17.0350970,98.4174500737924,17.0350970,17.1472891,17.1472782,0.0000,/*,0.0004,65.185492,0.0016460,72.341641
2006-Apr-07 00:00,16 33 15.11,+34 08 42.6,253.3885,34.7610,98.71257981836,17.0337895,98.7125798183643,17.0337895,17.1453756,17.1453619,0.0000,/*,0.0004,65.185657,0.0016366,72.348514
2006-May-07 00:00,16 33 20.52,+34 09 04.0,253.4121,34.7640,99.00768661543,17.0324590,99.0076866154272,17.0324590,17.1434309,17.1434169,0.0000,/*,0.0004,65.185393,0.0016271,72.354092
2006-Jun-06 00:00,16 33 25.90,+34 09 25.2,253.4355,34.7670,99.30277064852,17.0311646,99.3027706485194,17.0311646,17.1415186,17.1415054,0.0000,/*,0.0004,65.184775,0.0016177,72.359914
2006-Jul-06 00:00,16 33 31.25,+34 09 46.4,253.4588,34.7700,99.59783242340,17.0298910,99.5978324233983,17.0298910,17.1396285,17.1396162,0.0000,/*,0.0004,65.183962,0.0016083,72.365810
2006-Aug-05 00:00,16 33 36.57,+34 10 07.3,253.4819,34.7729,99.89287246366,17.0286555,99.8928724636627,17.0286555,17.1377793,17.1377683,0.0000,/*,0.0004,65.183156,0.0015990,72.372254
2006-Sep-04 00:00,16 33 41.86,+34 10 28.2,253.5049,34.7759,100.1878913831,17.0274420,100.187891383075,17.0274420,17.1359637,17.1359520,0.0000,/*,0.0004,65.182561,0.0015898,72.379392
2006-Oct-04 00:00,16 33 47.12,+34 10 48.9,253.5278,34.7788,100.4828889015,17.0261831,100.482888901526,17.0261831,17.1341120,17.1340985,0.0000,/*,0.0004,65.182331,0.0015807,72.385561
2006-Nov-03 00:00,16 33 52.35,+34 11 09.5,253.5506,34.7817,100.7778643308,17.0248969,100.777864330770,17.0248969,17.1322333,17.1322191,0.0000,/*,0.0004,65.182535,0.0015717,72.390732
2006-Dec-03 00:00,16 33 57.55,+34 11 30.0,253.5732,34.7846,101.0728175137,17.0236129,101.072817513725,17.0236129,17.1303586,17.1303437,0.0000,/*,0.0004,65.183130,0.0015627,72.395642
2007-Jan-02 00:00,16 34 02.72,+34 11 50.4,253.5957,34.7875,101.3677483471,17.0223244,101.367748347143,17.0223244,17.1284783,17.1284638,0.0000,/*,0.0004,65.183959,0.0015538,72.399900
2007-Feb-01 00:00,16 34 07.86,+34 12 10.6,253.6181,34.7903,101.6626571423,17.0210735,101.662657142255,17.0210735,17.1266346,17.1266218,0.0000,/*,0.0004,65.184799,0.0015449,72.404467
2007-Mar-03 00:00,16 34 12.98,+34 12 30.7,253.6403,34.7931,101.9575446749,17.0198581,101.957544674917,17.0198581,17.1248367,17.1248237,0.0000,/*,0.0004,65.185423,0.0015361,72.409924
2007-Apr-02 00:00,16 34 18.06,+34 12 50.7,253.6624,34.7960,102.2524109439,17.0186172,102.252410943926,17.0186172,17.1230229,17.1230088,0.0000,/*,0.0004,65.185666,0.0015274,72.414867
2007-May-02 00:00,16 34 23.12,+34 13 10.6,253.6844,34.7988,102.5472554338,17.0173433,102.547255433847,17.0173433,17.1211818,17.1211662,0.0000,/*,0.0004,65.185476,0.0015188,72.419004
2007-Jun-01 00:00,16 34 28.15,+34 13 30.3,253.7063,34.8015,102.8420775320,17.0160232,102.842077532023,17.0160232,17.1193014,17.1192826,0.0000,/*,0.0004,65.184910,0.0015102,72.422136
2007-Jul-01 00:00,16 34 33.15,+34 13 50.0,253.7280,34.8043,103.1368762028,17.0146504,103.136876202776,17.0146504,17.1173631,17.1173430,0.0000,/*,0.0004,65.184115,0.0015017,72.423441
2007-Jul-31 00:00,16 34 38.12,+34 14 09.5,253.7497,34.8071,103.4316511431,17.0132963,103.431651143118,17.0132963,17.1154328,17.1154143,0.0000,/*,0.0004,65.183289,0.0014932,72.424255
2007-Aug-30 00:00,16 34 43.06,+34 14 28.9,253.7712,34.8098,103.7264031537,17.0119982,103.726403153658,17.0119982,17.1135578,17.1135404,0.0000,/*,0.0004,65.182637,0.0014847,72.425876
2007-Sep-29 00:00,16 34 47.98,+34 14 48.2,253.7926,34.8125,104.0211330724,17.0107523,104.021133072430,17.0107523,17.1117340,17.1117190,0.0000,/*,0.0004,65.182329,0.0014762,72.428167
2007-Oct-29 00:00,16 34 52.87,+34 15 07.4,253.8138,34.8152,104.3158419700,17.0095713,104.315841970041,17.0095713,17.1099798,17.1099674,0.0000,/*,0.0004,65.182454,0.0014678,72.431767
2007-Nov-28 00:00,16 34 57.73,+34 15 26.5,253.8350,34.8179,104.6105306887,17.0084038,104.610530688737,17.0084038,17.1082565,17.1082426,0.0000,/*,0.0004,65.182988,0.0014595,72.436130
2007-Dec-28 00:00,16 35 02.57,+34 15 45.5,253.8560,34.8206,104.9051987843,17.0071912,104.905198784323,17.0071912,17.1064966,17.1064808,0.0000,/*,0.0004,65.183795,0.0014513,72.439467
2008-Jan-27 00:00,16 35 07.38,+34 16 04.3,253.8769,34.8232,105.1998455366,17.0059454,105.199845536629,17.0059454,17.1047050,17.1046882,0.0000,/*,0.0004,65.184656,0.0014432,72.441747
2008-Feb-26 00:00,16 35 12.16,+34 16 23.1,253.8977,34.8258,105.4944704843,17.0046679,105.494470484263,17.0046679,17.1028851,17.1028661,0.0000,/*,0.0003,65.185338,0.0014352,72.443050
2008-Mar-27 00:00,16 35 16.91,+34 16 41.7,253.9184,34.8285,105.7890731316,17.0033831,105.789073131578,17.0033831,17.1010511,17.1010324,0.0000,/*,0.0003,65.185660,0.0014271,72.443391
2008-Apr-26 00:00,16 35 21.64,+34 17 00.3,253.9389,34.8311,106.0836538704,17.0021473,106.083653870414,17.0021473,17.0992607,17.0992445,0.0000,/*,0.0003,65.185546,0.0014190,72.444225
2008-May-26 00:00,16 35 26.34,+34 17 18.7,253.9594,34.8337,106.3782135975,17.0009454,106.378213597474,17.0009454,17.0975118,17.0974957,0.0000,/*,0.0003,65.185037,0.0014111,72.445822
2008-Jun-25 00:00,16 35 31.02,+34 17 37.1,253.9797,34.8362,106.6727525903,16.9997547,106.672752590267,16.9997547,17.0957776,17.0957616,0.0000,/*,0.0003,65.184267,0.0014031,72.447479
2008-Jul-25 00:00,16 35 35.67,+34 17 55.3,253.9999,34.8388,106.9672710249,16.9985728,106.967271024868,16.9985728,17.0940563,17.0940405,0.0000,/*,0.0003,65.183431,0.0013953,72.449262
2008-Aug-24 00:00,16 35 40.29,+34 18 13.4,254.0200,34.8413,107.2617687969,16.9973595,107.261768796939,16.9973595,17.0923113,17.0922931,0.0000,/*,0.0003,65.182735,0.0013875,72.450320
2008-Sep-23 00:00,16 35 44.89,+34 18 31.4,254.0400,34.8439,107.5562453492,16.9961334,107.556245349194,16.9961334,17.0905475,17.0905293,0.0000,/*,0.0003,65.182355,0.0013797,72.450362
2008-Oct-23 00:00,16 35 49.47,+34 18 49.3,254.0599,34.8464,107.8507009905,16.9949561,107.850700990488,16.9949561,17.0888258,17.0888101,0.0000,/*,0.0003,65.182398,0.0013719,72.450814
2008-Nov-22 00:00,16 35 54.02,+34 19 07.2,254.0796,34.8489,108.1451367027,16.9938273,108.145136702670,16.9938273,17.0871551,17.0871409,0.0000,/*,0.0003,65.182862,0.0013642,72.452046
2008-Dec-22 00:00,16 35 58.54,+34 19 24.9,254.0993,34.8514,108.4395533610,16.9927594,108.439553361024,16.9927594,17.0855464,17.0855347,0.0000,/*,0.0003,65.183632,0.0013565,72.454285
2009-Jan-21 00:00,16 36 03.04,+34 19 42.5,254.1189,34.8538,108.7339521776,16.9917512,108.733952177553,16.9917512,17.0840058,17.0839959,0.0000,/*,0.0003,66.184501,0.0013489,72.458021
2009-Feb-20 00:00,16 36 07.51,+34 20 00.0,254.1383,34.8563,109.0283333707,16.9907229,109.028333370728,16.9907229,17.0824614,17.0824494,0.0000,/*,0.0003,66.185233,0.0013414,72.461717
2009-Mar-22 00:00,16 36 11.96,+34 20 17.4,254.1576,34.8587,109.3226963538,16.9896493,109.322696353816,16.9896493,17.0808768,17.0808627,0.0000,/*,0.0003,66.185631,0.0013340,72.464236
2009-Apr-21 00:00,16 36 16.38,+34 20 34.7,254.1769,34.8612,109.6170404754,16.9885503,109.617040475399,16.9885503,17.0792665,17.0792512,0.0000,/*,0.0003,66.185599,0.0013266,72.465855
2009-May-21 00:00,16 36 20.78,+34 20 52.0,254.1960,34.8636,109.9113652798,16.9874213,109.911365279767,16.9874213,17.0776240,17.0776077,0.0000,/*,0.0003,66.185156,0.0013193,72.466232
2009-Jun-20 00:00,16 36 25.16,+34 21 09.1,254.2150,34.8660,110.2056707041,16.9863243,110.205670704114,16.9863243,17.0760035,17.0759892,0.0000,/*,0.0003,66.184423,0.0013119,72.466413
2009-Jul-20 00:00,16 36 29.51,+34 21 26.1,254.2339,34.8684,110.4999578526,16.9853156,110.499957852579,16.9853156,17.0744672,17.0744562,0.0000,/*,0.0003,66.183586,0.0013045,72.468168
2009-Aug-19 00:00,16 36 33.84,+34 21 43.0,254.2527,34.8707,110.7942280571,16.9843631,110.794228057133,16.9843631,17.0729925,17.0729837,0.0000,/*,0.0003,66.182852,0.0012972,72.471148
2009-Sep-18 00:00,16 36 38.14,+34 21 59.8,254.2714,34.8731,111.0884822324,16.9834629,111.088482232386,16.9834629,17.0715753,17.0715684,0.0000,/*,0.0003,66.182407,0.0012900,72.475282
2009-Oct-18 00:00,16 36 42.42,+34 22 16.6,254.2900,34.8754,111.3827211710,16.9825968,111.382721170971,16.9825968,17.0702025,17.0701957,0.0000,/*,0.0003,66.182369,0.0012828,72.480508
2009-Nov-17 00:00,16 36 46.68,+34 22 33.2,254.3085,34.8778,111.6769448830,16.9817017,111.676944883039,16.9817017,17.0688091,17.0688011,0.0000,/*,0.0003,66.182758,0.0012757,72.485081
2009-Dec-17 00:00,16 36 50.91,+34 22 49.7,254.3269,34.8801,111.9711530013,16.9808030,111.971153001256,16.9808030,17.0674107,17.0674031,0.0000,/*,0.0003,66.183479,0.0012687,72.489065
2010-Jan-16 00:00,16 36 55.12,+34 23 06.2,254.3452,34.8824,112.2653458593,16.9799413,112.265345859312,16.9799413,17.0660493,17.0660428,0.0000,/*,0.0003,66.184342,0.0012617,72.493586
2010-Feb-15 00:00,16 36 59.31,+34 23 22.5,254.3634,34.8847,112.5595239593,16.9791025,112.559523959300,16.9791025,17.0647120,17.0647070,0.0000,/*,0.0003,66.185111,0.0012547,72.498265
2010-Mar-17 00:00,16 37 03.47,+34 23 38.8,254.3815,34.8869,112.8536879700,16.9783176,112.853687970037,16.9783176,17.0634292,17.0634267,0.0000,/*,0.0003,66.185581,0.0012478,72.503893
2010-Apr-16 00:00,16 37 07.61,+34 23 54.9,254.3995,34.8892,113.1478389103,16.9775840,113.147838910289,16.9775840,17.0622072,17.0622054,0.0000,/*,0.0003,66.185634,0.0012409,72.511037
2010-May-16 00:00,16 37 11.73,+34 24 11.0,254.4174,34.8914,113.4419770245,16.9768334,113.441977024462,16.9768334,17.0609779,17.0609754,0.0000,/*,0.0003,66.185265,0.0012341,72.517966
2010-Jun-15 00:00,16 37 15.83,+34 24 27.0,254.4352,34.8937,113.7361019778,16.9760662,113.736101977772,16.9760662,17.0597349,17.0597318,0.0000,/*,0.0003,66.184576,0.0012274,72.524346
2010-Jul-15 00:00,16 37 19.91,+34 24 42.9,254.4529,34.8959,114.0302136417,16.9752959,114.030213641656,16.9752959,17.0584914,17.0584873,0.0000,/*,0.0003,66.183745,0.0012207,72.530534
2010-Aug-14 00:00,16 37 23.96,+34 24 58.6,254.4705,34.8981,114.3243118390,16.9745223,114.324311839024,16.9745223,17.0572400,17.0572368,0.0000,/*,0.0003,66.182979,0.0012141,72.535991
2010-Sep-13 00:00,16 37 27.99,+34 25 14.3,254.4880,34.9003,114.6183971154,16.9738147,114.618397115402,16.9738147,17.0560469,17.0560476,0.0000,/*,0.0003,66.182472,0.0012074,72.542284
2010-Oct-13 00:00,16 37 32.00,+34 25 29.9,254.5054,34.9024,114.9124710383,16.9732052,114.912471038316,16.9732052,17.0549556,17.0549596,0.0000,/*,0.0003,66.182357,0.0012008,72.550894
2010-Nov-12 00:00,16 37 35.99,+34 25 45.4,254.5227,34.9046,115.2065349407,16.9726589,115.206534940719,16.9726589,17.0539340,17.0539410,0.0000,/*,0.0003,66.182670,0.0011942,72.561064
2010-Dec-12 00:00,16 37 39.96,+34 26 00.9,254.5400,34.9067,115.5005898761,16.9721664,115.500589876091,16.9721664,17.0529761,17.0529853,0.0000,/*,0.0003,66.183339,0.0011877,72.572822
2011-Jan-11 00:00,16 37 43.91,+34 26 16.2,254.5571,34.9089,115.7946364710,16.9716786,115.794636471033,16.9716786,17.0520406,17.0520482,0.0000,/*,0.0003,66.184189,0.0011814,72.585422
2011-Feb-10 00:00,16 37 47.83,+34 26 31.4,254.5741,34.9110,116.0886741296,16.9711379,116.088674129630,16.9711379,17.0510598,17.0510654,0.0000,/*,0.0003,66.184987,0.0011751,72.596769
2011-Mar-12 00:00,16 37 51.74,+34 26 46.5,254.5911,34.9131,116.3827021735,16.9705772,116.382702173504,16.9705772,17.0500575,17.0500633,0.0000,/*,0.0003,66.185520,0.0011689,72.607234
2011-Apr-11 00:00,16 37 55.62,+34 27 01.6,254.6080,34.9152,116.6767206105,16.9700249,116.676720610480,16.9700249,17.0490655,17.0490710,0.0000,/*,0.0003,66.185651,0.0011627,72.617707
2011-May-11 00:00,16 37 59.49,+34 27 16.6,254.6247,34.9172,116.9707295954,16.9694974,116.970729595361,16.9694974,17.0480943,17.0481018,0.0000,/*,0.0003,66.185355,0.0011565,72.628224
2011-Jun-10 00:00,16 38 03.33,+34 27 31.4,254.6414,34.9193,117.2647300129,16.9690419,117.264730012926,16.9690419,17.0471937,17.0472053,0.0000,/*,0.0003,66.184717,0.0011503,72.640254
2011-Jul-10 00:00,16 38 07.16,+34 27 46.2,254.6580,34.9214,117.5587231255,16.9686391,117.558723125482,16.9686391,17.0463579,17.0463701,0.0000,/*,0.0003,66.183899,0.0011443,72.654070
2011-Aug-09 00:00,16 38 10.96,+34 28 00.9,254.6746,34.9234,117.8527093222,16.9682440,117.852709322245,16.9682440,17.0455373,17.0455499,0.0000,/*,0.0003,66.183109,0.0011383,72.668263
2011-Sep-08 00:00,16 38 14.75,+34 28 15.5,254.6910,34.9254,118.1466887212,16.9678567,118.146688721248,16.9678567,17.0447296,17.0447430,0.0000,/*,0.0003,66.182544,0.0011323,72.682766
2011-Oct-08 00:00,16 38 18.51,+34 28 30.0,254.7073,34.9274,118.4406613903,16.9674580,118.440661390342,16.9674580,17.0439193,17.0439312,0.0000,/*,0.0003,66.182354,0.0011265,72.697193
2011-Nov-07 00:00,16 38 22.26,+34 28 44.4,254.7236,34.9294,118.7346270831,16.9670625,118.734627083100,16.9670625,17.0431094,17.0431226,0.0000,/*,0.0003,66.182596,0.0011206,72.711211
2011-Dec-07 00:00,16 38 25.99,+34 28 58.8,254.7398,34.9314,119.0285863635,16.9667271,119.028586363498,16.9667271,17.0423575,17.0423745,0.0000,/*,0.0003,66.183214,0.0011148,72.726383
2012-Jan-06 00:00,16 38 29.70,+34 29 13.0,254.7559,34.9333,119.3225403734,16.9664433,119.322540373440,16.9664433,17.0416671,17.0416854,0.0000,/*,0.0003,66.184044,0.0011090,72.743116
2012-Feb-05 00:00,16 38 33.39,+34 29 27.2,254.7719,34.9353,119.6164897570,16.9661939,119.616489757028,16.9661939,17.0410180,17.0410380,0.0000,/*,0.0003,66.184863,0.0011034,72.760863
2012-Mar-06 00:00,16 38 37.06,+34 29 41.3,254.7878,34.9372,119.9104350425,16.9659676,119.910435042530,16.9659676,17.0404031,17.0404239,0.0000,/*,0.0003,66.185448,0.0010978,72.779700
2012-Apr-05 00:00,16 38 40.72,+34 29 55.3,254.8037,34.9391,120.2043761480,16.9656957,120.204376148009,16.9656957,17.0397592,17.0397767,0.0000,/*,0.0003,66.185650,0.0010923,72.798097
2012-May-05 00:00,16 38 44.36,+34 30 09.2,254.8195,34.9410,120.4983119708,16.9653629,120.498311970770,16.9653629,17.0390573,17.0390725,0.0000,/*,0.0003,66.185424,0.0010869,72.814849
2012-Jun-04 00:00,16 38 47.98,+34 30 23.0,254.8352,34.9429,120.7922418001,16.9650138,120.792241800090,16.9650138,17.0383363,17.0383515,0.0000,/*,0.0003,66.184836,0.0010815,72.830862
2012-Jul-04 00:00,16 38 51.58,+34 30 36.8,254.8508,34.9448,121.0861656584,16.9646597,121.086165658353,16.9646597,17.0376105,17.0376256,0.0000,/*,0.0003,67.184039,0.0010761,72.846468
2012-Aug-03 00:00,16 38 55.16,+34 30 50.5,254.8663,34.9467,121.3800835592,16.9643491,121.380083559186,16.9643491,17.0369227,17.0369407,0.0000,/*,0.0003,67.183235,0.0010708,72.862622
2012-Sep-02 00:00,16 38 58.73,+34 31 04.1,254.8818,34.9485,121.6739967916,16.9641241,121.673996791613,16.9641241,17.0363221,17.0363441,0.0000,/*,0.0003,67.182625,0.0010654,72.880987
2012-Oct-02 00:00,16 39 02.28,+34 31 17.6,254.8972,34.9504,121.9679065451,16.9639354,121.967906545070,16.9639354,17.0357708,17.0357938,0.0000,/*,0.0003,67.182366,0.0010602,72.900848
2012-Nov-01 00:00,16 39 05.82,+34 31 31.0,254.9125,34.9522,122.2618131427,16.9637564,122.261813142670,16.9637564,17.0352390,17.0352623,0.0000,/*,0.0003,67.182535,0.0010550,72.921336
2012-Dec-01 00:00,16 39 09.33,+34 31 44.3,254.9278,34.9540,122.5557166115,16.9635709,122.555716611492,16.9635709,17.0347113,17.0347336,0.0000,/*,0.0003,67.183097,0.0010500,72.942165
2012-Dec-31 00:00,16 39 12.83,+34 31 57.6,254.9429,34.9558,122.8496164050,16.9633272,122.849616405022,16.9633272,17.0341350,17.0341547,0.0000,/*,0.0003,67.183905,0.0010450,72.961733
2013-Jan-30 00:00,16 39 16.32,+34 32 10.8,254.9581,34.9576,123.1435116723,16.9630563,123.143511672347,16.9630563,17.0335302,17.0335494,0.0000,/*,0.0003,67.184738,0.0010400,72.980205
2013-Mar-01 00:00,16 39 19.79,+34 32 23.9,254.9731,34.9594,123.4374023941,16.9628070,123.437402394060,16.9628070,17.0329469,17.0329672,0.0000,/*,0.0003,67.185371,0.0010351,72.999082
2013-Mar-31 00:00,16 39 23.24,+34 32 36.9,254.9881,34.9611,123.7312888399,16.9625612,123.731288839856,16.9625612,17.0323718,17.0323926,0.0000,/*,0.0003,67.185638,0.0010302,73.018062
2013-Apr-30 00:00,16 39 26.68,+34 32 49.9,255.0030,34.9629,124.0251712034,16.9623369,124.025171203352,16.9623369,17.0318214,17.0318434,0.0000,/*,0.0003,67.185479,0.0010253,73.037620
2013-May-30 00:00,16 39 30.10,+34 33 02.8,255.0178,34.9646,124.3190498852,16.9621291,124.319049885206,16.9621291,17.0312971,17.0313188,0.0000,/*,0.0003,67.184943,0.0010205,73.058164
2013-Jun-29 00:00,16 39 33.50,+34 33 15.6,255.0325,34.9664,124.6129245549,16.9618680,124.612924554852,16.9618680,17.0307301,17.0307492,0.0000,/*,0.0003,67.184173,0.0010159,73.077724
2013-Jul-29 00:00,16 39 36.89,+34 33 28.3,255.0472,34.9681,124.9067942893,16.9615633,124.906794289297,16.9615633,17.0301205,17.0301380,0.0000,/*,0.0003,67.183360,0.0010112,73.095993
2013-Aug-28 00:00,16 39 40.27,+34 33 41.0,255.0619,34.9698,125.2006586558,16.9612502,125.200658655779,16.9612502,17.0295024,17.0295192,0.0000,/*,0.0003,67.182709,0.0010066,73.113921
2013-Sep-27 00:00,16 39 43.63,+34 33 53.6,255.0764,34.9715,125.4945174655,16.9609291,125.494517465509,16.9609291,17.0288742,17.0288918,0.0000,/*,0.0003,67.182386,0.0010019,73.131232
2013-Oct-27 00:00,16 39 46.98,+34 34 06.1,255.0909,34.9731,125.7883710672,16.9606561,125.788371067247,16.9606561,17.0282908,17.0283116,0.0000,/*,0.0003,67.182483,0.0009973,73.149402
2013-Nov-26 00:00,16 39 50.31,+34 34 18.6,255.1053,34.9748,126.0822205845,16.9604502,126.082220584519,16.9604502,17.0277819,17.0278047,0.0000,/*,0.0003,67.182984,0.0009928,73.169713
2013-Dec-26 00:00,16 39 53.62,+34 34 30.9,255.1197,34.9765,126.3760666057,16.9602477,126.376066605688,16.9602477,17.0272882,17.0273111,0.0000,/*,0.0003,67.183762,0.0009883,73.190605
2014-Jan-25 00:00,16 39 56.92,+34 34 43.2,255.1340,34.9781,126.6699089856,16.9600249,126.669908985626,16.9600249,17.0267849,17.0268066,0.0000,/*,0.0003,67.184606,0.0009839,73.211417
2014-Feb-24 00:00,16 40 00.21,+34 34 55.5,255.1482,34.9797,126.9637471481,16.9597489,126.963747148138,16.9597489,17.0262413,17.0262588,0.0000,/*,0.0003,67.185287,0.0009796,73.231451
2014-Mar-26 00:00,16 40 03.49,+34 35 07.7,255.1624,34.9814,127.2575796575,16.9593781,127.257579657480,16.9593781,17.0256057,17.0256195,0.0000,/*,0.0003,67.185623,0.0009754,73.248828
2014-Apr-25 00:00,16 40 06.75,+34 35 19.8,255.1765,34.9830,127.5514053006,16.9589670,127.551405300568,16.9589670,17.0249238,17.0249371,0.0000,/*,0.0003,67.185534,0.0009711,73.264538
2014-May-25 00:00,16 40 09.99,+34 35 31.8,255.1906,34.9846,127.8452239006,16.9585632,127.845223900563,16.9585632,17.0242480,17.0242609,0.0000,/*,0.0003,67.185053,0.0009669,73.280226
2014-Jun-24 00:00,16 40 13.23,+34 35 43.8,255.2046,34.9862,128.1390355155,16.9581689,128.139035515539,16.9581689,17.0235790,17.0235933,0.0000,/*,0.0003,67.184309,0.0009626,73.295793
2014-Jul-24 00:00,16 40 16.44,+34 35 55.7,255.2185,34.9877,128.4328406400,16.9578166,128.432840640034,16.9578166,17.0229522,17.0229691,0.0000,/*,0.0003,67.183489,0.0009584,73.312419
2014-Aug-23 00:00,16 40 19.65,+34 36 07.6,255.2324,34.9893,128.7266399596,16.9574833,128.726639959600,16.9574833,17.0223563,17.0223721,0.0000,/*,0.0003,67.182797,0.0009543,73.330209
2014-Sep-22 00:00,16 40 22.84,+34 36 19.4,255.2462,34.9909,129.0204331526,16.9571099,129.020433152579,16.9571099,17.0217271,17.0217411,0.0000,/*,0.0003,67.182411,0.0009502,73.347138
